long,lat,id,nombre,tipo,colectividad,telefono,fax,web,email,observaciones,calle_nombre,calle_altura,calle_cruce,piso,dpto,oficina,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.431316796419,-34.5717366868849,461,Bar Holandes: Van Koning,Institución Cultural - Social,Neerlandesa,4772-9909,,http://www.vankoning.com/,,,Baez,325,,,,,Palermo,Comuna 14,1426,C1426BRG
-58.3642245193205,-34.606451176641,927,Embajada,Embajada,Neerlandesa,4338-0050 / 4338-0050,,www.embassypages.com / argentina.nlEmbajada.org,bue@minbuza.nl,,Olga Cossettini,831,,3º,,,Puerto madero,Comuna 1,,
-58.3730680065276,-34.5953668085307,856,Cámara de Comercio Argentino Holandesa,Institución Profesional,Neerlandesa,5252 0839,,www.ccah.org.ar,info@ccah.org.ar,,Avenida L.N. Alem,1074 – 12,,,,,Retiro,Comuna 1,,
-58.4262514946043,-34.6169987865603,460,"Escuela Holandesa Stichting ""De Knikkers""",Institución Educativa,Neerlandesa,4775-8876 / 1556545869 / 4793-3456,,https://deknikkers.wordpress.com/,deknikkers.info@gmail.com,,Quito,4227,,,,,Almagro,Comuna 5,1212,C1212ABM
-58.3813232203583,-34.5913415918129,894,Embajada de Nueva Zelandia,Embajada,Neozelandesa,5070-0700,,,kiwiarg@speedy.com.ar,,Carlos Pellegrini,1427,,5,,,Retiro,Comuna 1,1011,C1011AAC
-58.3813259664947,-34.5912095564395,895,Consulado de Nueva Zelandia,Consulado,Neozelandesa,5070-0700,,www.nzembassy.com/argentina,kiwiarg@speedy.com.ar,,Carlos Pellegrini,1427,,5,,,Retiro,Comuna 1,1011,C1011AAC
-58.482922167497,-34.6030933246898,39,Asociación Argentino Montenegrina,Institución Cultural - Social,Nicaragüense,,,http://www.montenegrinos.com.ar/index.php?m=3&c=0,info@montenegrinos.com.ar,,Bolivia,2666,,,,,Villa Del Parque,Comuna 11,1417,C1417DCF
-58.3939291440731,-34.5956578182086,821,Consulado  de Nicaragua,Consulado,Nicaragüense,4811-0973  FAX 4816-6315,,,rcastillo@cancilleria.gob.ni,,Av. Santa Fe,1845,,7,A,,Recoleta,Comuna 2,1123,C1123AAA
-58.375415488369,-34.6488238943674,367,Asociación Nigerianos en el Río de la Plata,Institución Cultural - Social,Nigeriana,4301-3148 / 1540880847,,,secretary@asociaciondenigeria.org,,Av. Iriarte,1944,,,,,Barracas,Comuna 4,1291,C1291ABN
-58.381328499476,-34.5912961399022,893,Consulado de Noruega,Consulado,Noruega,3724-1200,,www.noruega.org.ar,emb.buenosaires@mfa.no,,Carlos Pellegrini,1427,,2,,,Retiro,Comuna 1,1011,C1011AAC
-58.3813311590805,-34.5912528507888,892,Embajada de Noruega,Embajada,Noruega,3724-1200,,,emb.buenosaires@mfa.no,,Carlos Pellegrini,1427,,2,,,Retiro,Comuna 1,1011,C1011AAC
-58.4414470917823,-34.5682203935775,513,Consulado de Pakistán,Consulado,Pakistaní,4775-1294  /4773-8081,,http://mofa.gov.pk/argentina/,pakistan2130@gmail.com,,Olleros,2130,,,,,Palermo,Comuna 14,1426,C1426CRN
-58.441485819692,-34.5682592470489,514,Embajada de Pakistán,Embajada,Pakistaní,4775-1294  /4773-8081,,http://mofa.gov.pk/argentina/,pakistan2130@gmail.com,,Olleros,2130,,,,,Palermo,Comuna 14,1426,C1426CRN
-58.3944727822822,-34.5978166064596,803,Consulado de Palestina,Consulado,Palestina,4816-6651 / 4816-7021,,www.palestina.int.ar,Consulado@palestina.irt.ae,,Riobamba,981,,,,,Recoleta,Comuna 2,1116,C1116ABC
-58.3944859718743,-34.5977532413035,802,Embajada de Palestina,Embajada,Palestina,4816-6651 / 4816-7021,,,emb.palestina.arg@gmail.com; palestina@palestina.int.ar; Embajada@palestina.int.ar; husni@palestina.int.ar,,Riobamba,981,,,,,Recoleta,Comuna 2,1116,C1116ABC
-58.3961128877583,-34.5880993991267,805,Asociacion Latinoamericana argentina panameña para el intercambio cultural y la asistencia humanitaria -ALAPAH,Institución Cultural - Social,Panameña,4805-3786/ 4807-7786 /1560564146,,,lucrecia@alapah.org; romina@alapah.org; ritaperez_74@hotmail.com,,Av. Las Heras,2231,,PB,B,,Recoleta,Comuna 2,1127,C1127AAE
-58.3716077966581,-34.6009521169097,666,Consulado de Panamá,Consulado,Panameña,4315-6444,,,informes@panaconsul.com.ar,,Tucumán,326,,2,1er cuerpo,,San Nicolas,Comuna 1,1049,C1049AAH
-58.3879271838475,-34.5955698080744,804,Embajada de Panamá,Embajada,Panameña,4811-1254 / 4814-3655 / 4471-3475,,www.Embajadadepanama.com.ar,embpanamaargentina@mire.gob.pa,,Av. Santa Fe,1461,,1,,,Recoleta,Comuna 2,1060,C1060ABA
-58.3997261810418,-34.6315126923905,187,Centro Artiguense,Institución Cultural - Social,Paraguaya,4308-0050,,,emigdioayal@yahoo.com.ar,,Brasil,2548,,,,,Parque Patricios,Comuna 4,1260,C1260AAU
-58.3769074698799,-34.6027276060944,667,FEPARA,Institución Cultural - Social,Paraguaya,4322-0989 / 4307-2508,,,federacion_fepara@yahoo.com.ar; trigidio.gonzalezcandia@gmail.com,,Maipu,464,,3,,202/203,San Nicolas,Comuna 1,1006,C1006ACD
-58.3740703851466,-34.5968783400075,884,Asociación Civil de Damas Paraguayas,Institución Cultural - Social,Paraguaya,,,,damasparaguayas@gmail.com,,San Martín,945,,,,,Retiro,Comuna 1,1004,C1004AAS
-58.4365786510568,-34.6139881413258,85,E.P.P.A. Equipo Pastoral Paraguayo en la Argentina,Institución Religiosa,Paraguaya,4903-3800,,,eppacentral@yahoo.com.ar,,Bogotá,329,,,,,Caballito,Comuna 6,1405,C1405CLG
-58.3746582963841,-34.628145902283,363,Club Atlético Deportivo Paraguayo,Institución Cultural - Social,Paraguaya,,,,deportivoparaguayo@yahoo.com.ar,,Piedras,1676,,,,,Barracas,Comuna 4,1140,C1140ABJ
-58.3861076532231,-34.6003669639058,668,Cámara de Comercio Argentino Paraguaya,Institución Profesional,Paraguaya,4371-9395,,www.ccarpa.com.ar,ccapy@speedy.com.ar,,Viamonte,1355,,4º,C,,San Nicolas,Comuna 1,1053,C1053ACA
-58.3912649092521,-34.6166692632121,609,Casa Paraguaya de Buenos Aires,Institución Cultural - Social,Paraguaya,,,,casa.paraguaya@yahoo.com.ar,,Chile,1769,,,,,Monserrat,Comuna 1,1100,C1100AAE
-58.4705324384576,-34.6136219483303,350,Centro de Residentes Iteños en Buenos Aires,Institución Cultural - Social,Paraguaya,,,,lucianosantander@hotmail.com,,Bufano,1539,,,,,Villa Gral. Mitre,Comuna 11,1416,C1416AJG
-58.4415116415335,-34.5628414044984,476,Centro Capiateño Res. en Bs. As.,Institución Cultural - Social,Paraguaya,,,,marisol_1011luz@yahoo.com,,Zabala,1540,,,,,Palermo,Comuna 14,1426,C1426DQB
-58.389032025288,-34.6015847073395,669,Centro Pilarenses Residentes en Buenos Aires,Institución Cultural - Social,Paraguaya,4373-5547,,,centropilarensebsas@gmail.com,,Tucumán,1567,,9,,50.,San Nicolas,Comuna 1,1050,C1050AAE
-58.4703000516202,-34.5952696133814,8,Centro Acevalense,Institución Cultural - Social,Paraguaya,,,,tacuareepoty@yahoo.com.ar,,Punta Arenas,1486,,,,,Paternal,Comuna 15,1427,C1427DRO
-58.3935166471333,-34.6006595172652,277,Consulado de Paraguay,Consulado,Paraguaya,4815-8656 / 4814-4803 / 4816-3271,,www.consulparbaires.co.cc,consulparbaires@gmail.com,,Viamonte,1851,,,,,Balvanera,Comuna 3,1056,C1056ABA
-58.3993273210766,-34.5853056419819,806,Embajada de Paraguay,Embajada,Paraguaya,4802-3826 / 3432 / 1538141120,,,secretaria@paraguay.int.ar; argentinaembaparsc@mre.gov.pv,,Las Heras,2545,,,,,Recoleta,Comuna 2,1425,C1425ASC
-58.4632624710387,-34.629197013111,121,Hermandad del señor de los milagros en Buenos Aires,Institución Cultural - Social,Peruana,1559978344 / 1535886238,,,hsenormilagrosenbsas@gmail.com,,Av. Rivadavia,6950,,,,,Flores,Comuna 7,1406,C1406GLZ
-58.4317827103129,-34.5870298644665,529,SIPAN,Gastronomía,Peruana,,,,,,Uriarte,1648,,,,,Palermo,Comuna 14,1414,C1414DAR
-58.4360639885813,-34.5824948157193,528,"PARU, Inka sushi & grill",Gastronomía,Peruana,,,,,,Bondpland,1823,,,,,Palermo,Comuna 14,1414,C1414CMW
-58.4309321205498,-34.57963126866,527,El Peruanito Ray,Gastronomía,Peruana,,,,,,Fitz Roy,2299,,,,,Palermo,Comuna 14,1425,C1425FVC
-58.4245614863026,-34.5776967529733,526,Perú Deli,Gastronomía,Peruana,,,,,,berutti,4602,,,,,Palermo,Comuna 14,,
-58.4328328578656,-34.5809318878512,525,Osaka,Gastronomía,Peruana,,,,,,Soler,5608,,,,,Palermo,Comuna 14,1425,C1425BYH
-58.4286354549909,-34.5935881019408,524,Inca Si señor,Gastronomía,Peruana,,,,,,Scalabrini Ortiz,1235,,,,,Palermo,Comuna 14,1414,C1414DNM
-58.4375039422413,-34.5781425606082,523,La Mar,Gastronomía,Peruana,,,,,,Arévalo,2024,,,,,Palermo,Comuna 14,1414,C1414CQP
-58.4322560867353,-34.5871004347106,522,Cocos,Gastronomía,Peruana,,,,,,Honduras,5237,,,,,Palermo,Comuna 14,1414,C1414BMU
-58.4169638736443,-34.5976520696267,521,Nazca,Gastronomía,Peruana,,,,,,Av. Córdoba,3579,,,,,Palermo,Comuna 14,1188,C1188AAB
-58.373889602738,-34.6064458277579,670,Consulado de Perú,Consulado,Peruana,4341-0006 / 4341-0010  / 4341-0035  / 4341-0015,,www.Consuladoperubaires.org,Mail Sec: conperbaires@Consuladoperubaires.org; jsalamanca@consuladoperubaires.org,,San Martín,128,,,,,San Nicolas,Comuna 1,1004,C1004AAD
-58.3908205440036,-34.608694713817,671,Asociacion civil cultural Yanapacuna,Institución Cultural - Social,Peruana,,,,,,Rodrigez Peña,40,,,9,,San nicolas,Comuna 1,,
-58.3881005336726,-34.6079145924257,673,Hermandad del señor de los milagros en Buenos Aires,Institución Religiosa,Peruana,4381-1322,,,josetelentasini@hotmail.com sfidel_ato@hotmail.com,,Bartolomé Mitre,1524,,,,,San Nicolas,Comuna 1,1037,C1037ABD
-58.3894876874168,-34.604044385226,682,La Farándula,Gastronomía,Peruana,,,,,,Corrientes,1601,,,,,San Nicolas,Comuna 1,1042,C1042AAC
-58.3791767754424,-34.6014423248313,686,Coya,Gastronomía,Peruana,,,,,,Tucumán,874,,,,,San Nicolas,Comuna 1,1049,C1049AAR
-58.3906144409313,-34.6039018960379,687,Tataki,Gastronomía,Peruana,,,,,,Rodriguez Peña,433,,,,,San Nicolas,Comuna 1,1020,C1020ADI
-58.3783531225506,-34.6020732834764,688,Sabores del Perú,Gastronomía,Peruana,,,,,,Esmeralda,526,,,,,San Nicolas,Comuna 1,1007,C1007ABD
-58.3851256762744,-34.6061744871111,689,PASAMAYO,Gastronomía,Peruana,,,,,,J D Perón,1307,,,,,San Nicolas,Comuna 1,1038,C1038ABA
-58.3849492484081,-34.6033267467647,690,Rawa,Gastronomía,Peruana,,,,,,Talcahuano,447,,,,,San Nicolas,Comuna 1,1013,C1013AAI
-58.4817847655524,-34.6231114162914,97,Inca Si señor 2,Gastronomía,Peruana,,,,,,Juan B justo,6302,,,,,Villa Santa Rita,Comuna 11,1407,C1407FAO
-58.4764348353954,-34.6180042202618,96,Machu Picchu,Gastronomía,Peruana,,,,,,Nazca,1348,,,,,Villa Santa Rita,Comuna 11,1416,C1416ASP
-58.47511094004,-34.619667211237,95,Las Delicias II,Gastronomía,Peruana,,,,,,nazca,1194,,,,,Villa Santa Rita,Comuna 11,1416,C1416ASN
-58.4436333781291,-34.6078682966126,89,El Sabrosón de Ñana,Gastronomía,Peruana,,,,,,Av Diaz Velez,5499,,,,,Caballito,Comuna 6,1405,C1405DCJ
-58.4433877423659,-34.6079081741803,87,Mujeres en accion,Institución Cultural - Social,Peruana,4982-8411 / 1562108070,,,norkahelgueropacheco@yahoo.com.ar,,Av. General Díaz Vélez,5479,,PB,C,,Caballito,Comuna 6,,
-58.4014958172123,-34.6105803312804,337,Rico Chimbote,Gastronomía,Peruana,,,,,,Alberti,66,,,,,Balvanera,Comuna 3,1082,C1082AAB
-58.4265471276038,-34.5804379837835,477,Asociacion Palpa Club peruano,Institución Cultural - Social,Peruana,,,,,,Calle Godoy Cruz,2539,,1,E,,Palermo,Comuna 14,,
-58.3741998024012,-34.6176541683783,210,Chifa Man-San,Gastronomía,Peruana,,,,,,Perú,832,,,,,San Telmo,Comuna 1,1068,C1068AAH
-58.4001983450828,-34.6106219978845,338,Rico Chimbote 2,Gastronomía,Peruana,,,,,,Matheu,78,,,,,Balvanera,Comuna 3,1082,C1082ABB
-58.4623049035689,-34.5971666816857,9,Mujeres peruanas Unidas Migrantes y Refugiadas,Institución Cultural - Social,Peruana,,,,asociacion_mpumr@yahoo.com.es,,Calle Dr. Adolfo Dickman,972,,,,,Paternal,Comuna 15,,
-58.4065143072433,-34.6064015783908,334,Rústico Perú,Gastronomía,Peruana,,,,,,sarmiento,2839,,,,,Balvanera,Comuna 3,1196,C1196AAA
-58.4042513068668,-34.6173794059224,348,La casita del Juane,Gastronomía,Peruana,,,,,,av Jujuy 625,625,,,,,Balvanera,Comuna 3,,
-58.4484577011255,-34.5583649577949,749,Contigo Perú,Gastronomía,Peruana,,,,,,echevarria,1627,,,,,Belgrano,Comuna 13,,
-58.4609408062166,-34.5600658023349,750,El Imperio del Sol,Gastronomía,Peruana,,,,,,Amenabar,2415,,,,,Belgrano,Comuna 13,1428,C1428CQM
-58.4612939947219,-34.5563748230734,751,La Norteñita,Gastronomía,Peruana,,,,,,Manuel Ugarte,2390,,,,,Belgrano,Comuna 13,1428,C1428BSJ
-58.4515233567368,-34.5559134425402,752,Lúcuma,Gastronomía,Peruana,,,,,,Olazábal,1679,,,,,Belgrano,Comuna 13,1428,C1428DGH
-58.453298519529,-34.5528725152902,753,Primavera Trujillana,Gastronomía,Peruana,,,,,,Franklin D. Roosevelt,1627,,,,,Belgrano,Comuna 13,1428,C1428BNC
-58.4601593962694,-34.5611207071037,754,El Cocoroco 2,Gastronomía,Peruana,,,,,,amenabar,2301,,,,,Belgrano,Comuna 13,1428,C1428CQK
-58.4600266152888,-34.5609627290013,755,El Cocoroco,Gastronomía,Peruana,,,,,,Olazábal,2571,,,,,Belgrano,Comuna 13,1428,C1428DHH
-58.4540238717629,-34.5532870775071,756,Inca Wasi,Gastronomía,Peruana,,,,,,Roosevelt,1695,,,,,Belgrano,Comuna 13,1428,C1428BNC
-58.4764807579555,-34.5657708293082,229,Asociacion de Medicos peruanos,Institución Cultural - Social,Peruana,4543-5639 / 1563974508,,,castillovizcarra@gmail.com,,Pedro Ignacio Rivera,3944,,1,8,,Coghlan,Comuna 12,1430,C1430BFB
-58.4731263630843,-34.5592068315256,231,Sazón,Gastronomía,Peruana,,,,,,Balvin,3017,,,,,Coghlan,Comuna 12,,
-58.4127091557374,-34.6014507740215,63,Rompe y Raja,Gastronomía,Peruana,,,,,,Gallo,702,,,,,Almagro,Comuna 5,1172,C1172ABP
-58.3986862239021,-34.6127222390025,347,Lo de Yolita,Gastronomía,Peruana,,,,,,pichincha,268,,,,,Balvanera,Comuna 3,1082,C1082ACF
-58.4001378005274,-34.6115208644857,339,Sabores de mi tierra,Gastronomía,Peruana,,,,,,mathew,154,,,,,Balvanera,Comuna 3,,
-58.4112089951368,-34.6056194058617,278,Academia de Marinera Asi Baila mi Perú,Institución Cultural - Social,Peruana,,,,jainor.l@gmail.com,,Tomás de Anchorena,362,,,,,Balvanera,Comuna 3,1170,C1170ACF
-58.4094053495013,-34.6101947949262,279,Asociacion civil cultural Kaymillajtay - Esta es mi tierra,Institución Cultural - Social,Peruana,4863-9582 / 15 41610448,,www.kaymillajtay.com.ar,kaymillajtay@hotmail.com,,Av. Bernardino Rivadavia,3033,,4,38,,Balvanera,Comuna 3,,
-58.4152739500749,-34.6040602067841,56,Los trujillanitos,Gastronomía,Peruana,,,,,,Corrientes,3564,,,,,Almagro,Comuna 5,1194,C1194AAO
-58.4191526748208,-34.6022728231645,55,CEPAR -Centro de Peruanos en Argentina,Institución Cultural - Social,Peruana,,,fonado@hotmail.com,,,Jeronimo Salguero,687,,,,,Almagro,Comuna 5,1177,C1177AEK
-58.409068876184,-34.6107984745218,280,La Conga,Gastronomía,Peruana,,,,,,la rioja,39,,,,,Balvanera,Comuna 3,1214,C1214ADA
-58.4093202129958,-34.6042675401283,281,La Catedral del Pisco,Gastronomía,Peruana,,,,,,corrientes,3126,,,,,Balvanera,Comuna 3,1193,C1193AAQ
-58.4043828959793,-34.6156561436076,346,Cebicheria la flor de la canela,Gastronomía,Peruana,,,,,,Jujuy,494,,,,,Balvanera,Comuna 3,1083,C1083AAR
-58.4113318267602,-34.6131922589141,345,Mi Barrunto,Gastronomía,Peruana,,,,,,Adolfo Alsina,3200,,,,,Balvanera,Comuna 3,1207,C1207AAH
-58.408474538198,-34.6129162105583,344,Huanchaco,Gastronomía,Peruana,,,,,,la rioja,222,,,,,Balvanera,Comuna 3,1214,C1214ADF
-58.4103729921895,-34.6114713804128,343,Lio sam,Gastronomía,Peruana,,,,,,Hipólito Yrigoyen,3101,,,,,Balvanera,Comuna 3,1207,C1207ABD
-58.4085132381851,-34.6123954364996,335,Sabor Norteño,Gastronomía,Peruana,,,,,,La Rioja,186,,,,,Balvanera,Comuna 3,1214,C1214ADD
-58.4086430187623,-34.6124250291407,336,Inti Raymi,Gastronomía,Peruana,,,,,,Alsina,2999,,,,,Balvanera,Comuna 3,1207,C1207AAC
-58.4116607902603,-34.6045706056742,282,el rey,Gastronomía,Peruana,,,,,,agüero,457,,,,,Balvanera,Comuna 3,1171,C1171ABE
-58.4097391367806,-34.6030136267862,283,Chabuca Granda,Gastronomía,Peruana,,,,,,Anchorena,571,,,,,Balvanera,Comuna 3,1170,C1170ACI
-58.4110554316541,-34.6003935854756,284,Brasita Chicken,Gastronomía,Peruana,,,,,,agüero,806,,,,,Balvanera,Comuna 3,1171,C1171ABN
-58.4113319892361,-34.612560083878,342,Como en peru,Gastronomía,Peruana,,,,,,24 de noviembre,164,,,,,Balvanera,Comuna 3,1170,C1170AAD
-58.4109880525295,-34.6019706563833,285,Mamani,Gastronomía,Peruana,,,,,,Agüero,707,,,,,Balvanera,Comuna 3,1171,C1171ABK
-58.408592200934,-34.6043358278877,286,Carlitos,Gastronomía,Peruana,,,,,,corrientes,3070,,,,,Balvanera,Comuna 3,1193,C1193AAP
-58.4081899433036,-34.6046601102667,287,El Primo,Gastronomía,Peruana,,,,,,Ecuador,460,,,,,Balvanera,Comuna 3,1214,C1214ACF
-58.407743530596,-34.6046897823915,288,La Rica Vicky 1,Gastronomía,Peruana,,,,,,Ecuador,467,,,,,Balvanera,Comuna 3,1214,C1214ACE
-58.4012847271047,-34.6009564396491,289,Leo s,Gastronomía,Peruana,,,,,,Viamonte,2421,,,,,Balvanera,Comuna 3,1056,C1056ABM
-58.4105942571488,-34.605235774509,290,La ale,Gastronomía,Peruana,,,,,,Anchorena,399,,,,,Balvanera,Comuna 3,1170,C1170ACE
-58.3981676891922,-34.5832806858811,807,Embajada de Perú,Embajada,Peruana,4802-2000/2551/2438,,,contacto@Embajadadelperu.int.ar,,Av. del Libertador,1720,,,,,Recoleta,Comuna 2,1425,C1425AAQ
-58.4118596099942,-34.6036761568683,291,Restaurant Lung Fung,Gastronomía,Peruana,,,,,,Agüero,532,,,,,Balvanera,Comuna 3,1171,C1171ABH
-58.408182814075,-34.6027865947844,292,El Chosicano,Gastronomía,Peruana,,,,,,Lavalle,2977,,,,,Balvanera,Comuna 3,1190,C1190AAE
-58.4058600947362,-34.6019153903264,293,Milagritos,Gastronomía,Peruana,,,,,,Tucumán,2796,,,,,Balvanera,Comuna 3,1189,C1189AAB
-58.446242343974,-34.5887177598087,6,Sabor Real,Gastronomía,Peruana,,,,,,Dorrego,1098,,,,,Chacarita,Comuna 15,1414,C1414CKS
-58.410304448794,-34.6126165833887,341,Marymar,Gastronomía,Peruana,,,,,,Urquiza,195,,,,,Balvanera,Comuna 3,1215,C1215ADC
-58.4002421680481,-34.6099871242791,340,Rincon Criollo 1,Gastronomía,Peruana,,,,,,Mathew,16,,,,,Balvanera,Comuna 3,,
-58.3644278112377,-34.627923705771,926,Grupo Liturgia,Institución Religiosa,Peruana,4361-5063 - 1551591192,,,vvargas@fi.uba.ar,,Calle General Mariano Necochea,312,,,,,Boca,Comuna 4,,
-58.4536763203372,-34.600991896469,37,Luchito,Gastronomía,Peruana,,,,,,Juan B. Justo 3447,,,,,,Villa crespo,Comuna 15,,
-58.4437505569468,-34.5950040935515,36,Rincón Criollo 2,Gastronomía,Peruana,,,,,,Corrientes,5749,,,,,Villa Crespo,Comuna 15,1414,C1414AJK
-58.4535619603568,-34.5872866040183,5,El Pollo Rico,Gastronomía,Peruana,,,,,,Olleros,4172,,,,,Chacarita,Comuna 15,1427,C1427EEN
-58.4118937009248,-34.6038124603025,329,Mochica,Gastronomía,Peruana,,,,,,agüero,520,,,,,Balvanera,Comuna 3,1171,C1171ABH
-58.4366247392257,-34.5543028437931,930,Parú Inkas Sushi and Grill,Gastronomía,Peruana,,,,,,La Pampa,717,,,,,Belgrano,Comuna 13,1428,C1428DYO
-58.3838998718893,-34.5878956071353,931,Parú Inkas Sushi and Grill,Gastronomía,Peruana,,,,,,Av. Libertador,798,,,,,Retiro,Comuna 1,1001,C1001ABU
-58.4055190498123,-34.5815326921791,932,Parú Inkas Sushi and Grill,Gastronomía,Peruana,,,,,,Cerviño,3212,,,,,Palermo,Comuna 14,1425,C1425AGO
-58.4046196056192,-34.5996646661174,330,Chimu,Gastronomía,Peruana,,,,,,San Luis,2741,,,,,Balvanera,Comuna 3,1186,C1186ACA
-58.4081837771253,-34.6064843381346,294,La Perla Marina,Gastronomía,Peruana,,,,,,Sarmiento,2961,,,,,Balvanera,Comuna 3,1196,C1196AAC
-58.4375348459038,-34.5905665715388,28,Asociacion de Mujeres Unidas Migrantes y Refugiadas en Argentina - AMUMRA,Institución Cultural - Social,Peruana,4864-4593 (oficina ) / 4772-6995,,www.amumra.org.ar,amumra@gmail.com //naty_amumra@yahoo.com.ar,,Juan Jufré,1051,,PB,2,,Villa crespo,Comuna 15,,
-58.4126010159429,-34.6042953198555,295,La Piurana,Gastronomía,Peruana,,,,,,Av. Corrientes,3362,,,,,Balvanera,Comuna 3,1193,C1193AAS
-58.396540886901,-34.6047162740396,331,Manos Criollas,Gastronomía,Peruana,,,,,,junin,389,,,,,Balvanera,Comuna 3,1026,C1026ABG
-58.4081588371217,-34.6045798034181,296,Polleria El Dorado,Gastronomía,Peruana,,,,,,Ecuador,468,,,,,Balvanera,Comuna 3,1214,C1214ACF
-58.4122309877391,-34.6049952491453,297,Lo Máximo Resto Bar,Gastronomía,Peruana,,,,,,Agüero,404,,,,,Balvanera,Comuna 3,1171,C1171ABF
-58.4094565889199,-34.6024536125298,298,Puro Corazón,Gastronomía,Peruana,,,,,,Lavalle,3083,,,,,Balvanera,Comuna 3,1190,C1190AAG
-58.4015097302474,-34.6045126187317,300,Casa del Perú en Argentina,Institución Cultural - Social,Peruana,4661-9322,,casadelperu09@gmail.com - revistacasadelperu@gmail.com,,,Av. Corrientes,2451,,1,,local 14,Balvanera,Comuna 3,1046,C1046AAC
-58.4093980183544,-34.6124705538764,301,Los Incontrastables Wankas en Buenos Aires,Institución Cultural - Social,Peruana,3529-5909 / 4932-8255,,,,,Adolfo Alsina,3049,,,,,Balvanera,Comuna 3,1207,C1207AAE
-58.4727051535679,-34.6025844278519,11,La Chiclayanita,Gastronomía,Peruana,,,,,,Terrero,2502,,,,,Paternal,Comuna 15,1416,C1416BND
-58.3957447260578,-34.6034480711177,332,Nikkey 2020,Gastronomía,Peruana,,,,,,lavalle,2020,,,,,Balvanera,Comuna 3,1051,C1051ABF
-58.4004145534545,-34.604844215533,302,Asociacion civil ALASS para la asistencia social cultural y deportiva - ALASS,Institución Cultural - Social,Peruana,49528219,,,victorgalarza_dt@hotmail.com,,Av Corrientes,2372,,2,9,,Balvanera,Comuna 3,1046,C1046AAO
-58.4000648819718,-34.6023984594727,303,Centro de Peruanos en Argentina,Institución Cultural - Social,Peruana,1563549400,,,fonado@hotmail.com,,Calle Tucumán,2328,,,,,Balvanera,Comuna 3,,
-58.3952610015417,-34.6083634163755,333,Inka Sí señor,Gastronomía,Peruana,,,,,,bartolome mitre,2022,,,,,Balvanera,Comuna 3,1039,C1039AAF
-58.402242943863,-34.6100932168309,304,Residentes Peruanos Siglo XXI,Institución Cultural - Social,Peruana,4218-1683,,,,,Av. Bernardino Rivadavia,2530,,PB,B,,Balvanera,Comuna 3,,
-58.4164721534777,-34.6481771041975,379,La Cumbre,Gastronomía,Peruana,,,,,,Av La Plata,2998,,,,,Nueva Pompeya,Comuna 4,1437,C1437DHU
-58.3992406420275,-34.6390409539067,188,Cooperativa de vivienda la caridad del cobre,Institución Cultural - Social,Peruana,4932-4382 / 15 34433639,,,leonrgarcia@hotmail.com,,Calle Luna,254,,,,,Parque patricios,Comuna 4,,
-58.4181300757385,-34.6556525144365,378,Mis Milagros,Gastronomía,Peruana,,,,,,Centenera,3507,,,,,Nueva Pompeya,Comuna 4,1437,C1437ACH
-58.526048472173,-34.6380801948036,571,Puerto Huarmey,Gastronomía,Peruana,,,,,,Av. Viedma,6863,,,,,Liniers,Comuna 9,,
-58.5263242953547,-34.6379767809865,572,Somos Perú,Gastronomía,Peruana,,,,,,Gana,127,,,,,Liniers,Comuna 9,1408,C1408BNA
-58.5271434396605,-34.6418488107405,573,Mi Peru,Gastronomía,Peruana,,,,,,Ibarrola,7186,,,,,Liniers,Comuna 9,1408,C1408DXR
-58.5264480153429,-34.6421029788526,574,El Cesar,Gastronomía,Peruana,,,,,,Montiel,237,,,,,Liniers,Comuna 9,1408,C1408FVE
-58.5264273336461,-34.6424223575676,575,Mi Esperanza,Gastronomía,Peruana,,,,,,Montiel,265,,,,,Liniers,Comuna 9,1408,C1408FVE
-58.3552527807336,-34.6189313823204,578,Junta vecinal barrio Rodrigo Bueno,Institución Cultural - Social,Peruana,,,,marino-sosa@hotmail.com,,A. España,1800,,,,,Boca,Comuna 4,,
-58.3553237543743,-34.6187832030406,579,Asociacion cultural de artistas peruanos en argentina,Institución Cultural - Social,Peruana,4865-3544,,,luis_edr@hotmail.com / mylady10_ar@hotmail.com,,A. España,1800,,,,,Boca,Comuna 4,,
-58.4007786156706,-34.6251698492284,163,Brisas del mar,Gastronomía,Peruana,,,,,,Cochabamba,2538,,,,,San Cristobal,Comuna 3,1252,C1252AAP
-58.3991164876168,-34.6235638574026,162,El Plato de Oro,Gastronomía,Peruana,,,,,,Av. San Juan,2400,,,,,San Cristobal,Comuna 3,1232,C1232AAS
-58.3934435673324,-34.6184264637883,161,Las Delicias 3,Gastronomía,Peruana,,,,,,Independencia,1918,,,,,San Cristobal,Comuna 3,1225,C1225AAO
-58.3935018450358,-34.618427410877,160,Delicias 3,Gastronomía,Peruana,,,,,,av independencia,1918,,,,,San Cristobal,Comuna 3,1225,C1225AAO
-58.4163864938761,-34.6460520613515,377,Juanita y Paul,Gastronomía,Peruana,,,,,,Av Sáenz,575,,,,,Nueva Pompeya,Comuna 4,1437,C1437DNF
-58.4164721534777,-34.6481771041975,376,Sur Latino,Gastronomía,Peruana,,,,,,Av Sáenz,695,,,,,Nueva Pompeya,Comuna 4,1437,C1437DNG
-58.4159478071198,-34.6452008494201,375,Costa Verde,Gastronomía,Peruana,,,,,,Av Sáenz,496,,,,,Nueva Pompeya,Comuna 4,1437,C1437DNR
