id,nombre,domicilio,telefono,email,web,tipo,calle,altura,direccion,Long,Lat
257,HOTEL METROPOLITANO SUPARA,MEXICO 1559,4380-3400,socialytur@supara.org.ar,http://www.supara.org.ar/turismo-y-recreacion/hoteleria-turismo/,4 estrellas,MEXICO,1559,MEXICO 1559,-58.388462,-34.615517
256,CASASUR BELLINI,CABELLO 3780,48074848,,http://www.casasurhotel.com/,4 estrellas,CABELLO,3780,CABELLO 3780,-58.412894,-34.580112
255,DAZZLER HOTEL PALERMO,HUMBOLDT 1652,4777-1100,frontdesk@dazzlerpalermo.com,https://www.dazzlerhoteles.com/es/hoteles/argentina/hoteles-en-ciudad-de-buenos-aires/dazzler-palermo/,4 estrellas,HUMBOLDT,1652,HUMBOLDT 1652,-58.435847,-34.585194
254,BISONTE LIBERTAD HOTEL,LIBERTAD 902,4816-5770,reservas@bisontelibertad.com,http://www.bisontelibertad.com/,4 estrellas,LIBERTAD,902,LIBERTAD 902,-58.384153,-34.597987
253,BE TRIMOS HOTEL,REPUBLICA BOLIVARIANA DE VENEZUELA 649,4136-9393,reservas@betrimoshotel.com.ar,http://www.betrimoshotel.com/,4 estrellas,VENEZUELA,649,REPUBLICA BOLIVARIANA DE VENEZUELA 649,-58.375406,-34.613830
252,BA SOHOTEL,PARAGUAY 4485,4832-4474,infor@basohotel.com,http://www.basohotel.com/,4 estrellas,PARAGUAY,4485,PARAGUAY 4485,-58.424044,-34.584749
251,CENTURIA HOTEL,SUIPACHA 30,4342-5575,reservas@hotelcenturia.com,http://www.hotelcenturia.com/buenosaires/,4 estrellas,SUIPACHA,30,SUIPACHA 30,-58.379282,-34.607927
250,KENTON PALACE HOTEL,DEFENSA 383,433-2020,reservas1@kentonpalace.com.ar,http://www.kentonpalacebsas.com.ar/,4 estrellas,DEFENSA,383,DEFENSA 383,-58.371979,-34.612263
249,HOWARD JOHNSON INN PALERMO,"VEGA, NICETO, CNEL. AV. 5832",5556-4444,ventas@mpalermo.com.ar,http://www.hjpalermo.com.ar/es/,4 estrellas,Niceto Vega,5832,"VEGA, NICETO, CNEL. AV. 5832",-58.441880,-34.585058
248,DAZZLER TOWER RECOLETA,LAS HERAS GENERAL AV. 2161,2058-5556,frontdesk@dazzlerrecoleta.com,https://www.dazzlerhoteles.com/es/hoteles/argentina/hoteles-en-ciudad-de-buenos-aires/dazzler-recoleta/,4 estrellas,LAS HERAS,2161,LAS HERAS GENERAL AV. 2161,-58.395511,-34.588724
247,ASPEN SQUARE,THAMES 2313,4776-1711,reservations@aspensquare.com.ar,http://aspensquare.com.ar/,4 estrellas,THAMES,2313,THAMES 2313,-58.423775,-34.582867
246,HOTEL BYS PALERMO,"ACUÑA DE FIGUEROA, FRANCISCO 1263",4862-2956,gerencia@hotelbys.com.ar,http://hotelbys.com.ar/,4 estrellas,FRANCISCO ACUÑA DE FIGUEROA,1263,"ACUÑA DE FIGUEROA, FRANCISCO 1263",-58.421557,-34.596920
245,AWWA SUITES Y SPA,LAFINUR 3370,3966-0000,reservas@awwasuites.com,http://www.awwasuites.com/,4 estrellas,LAFINUR,3370,LAFINUR 3370,-58.412208,-34.577021
244,INTERSUR RECOLETA,CALLAO AV. 1764,5533-4000,reservas@intersurrecoleta.com.ar,http://intersurrecoleta.com.ar/,4 estrellas,CALLAO,1764,CALLAO AV. 1764,-58.389410,-34.589394
243,LENNOX BS AS,TALCAHUANO 52,4342-4050,recepcionbue@lennoxhotels.com,http://www.lennoxhotels.com/default-en.html,4 estrellas,TALCAHUANO,52,TALCAHUANO 52,-58.384935,-34.608058
242,UNIQUE ART MADERO,CHILE AV. 80,4348-0600,madero@hotels-unique.com,www.hotels-unique.com,4 estrellas,CHILE,80,CHILE AV. 80,-58.367361,-34.615725
241,HOTEL PULITZER,MAIPU 907,4316-0800,bookings@hotelpulitzer.com.ar,www.hotelpulitzer.com.ar,4 estrellas,MAIPU,907,MAIPU 907,-58.376884,-34.597439
240,GALERIAS HOTEL BOUTIQUE,TUCUMAN 651,4326-4747,reservas@galeriashotel.com.ar,http://www.galeriashotel.com.ar/,4 estrellas,TUCUMAN,651,TUCUMAN 651,-58.376008,-34.601056
239,HOTEL SCALA BUENOS AIRES BY CAMBREMON,"IRIGOYEN, BERNARDO DE 740",4345-0118,info@scalabuenosaires.com,http://www.scalabuenosaires.com/,4 estrellas,BERNARDO DE IRIGOYEN,740,"IRIGOYEN, BERNARDO DE 740",-58.380247,-34.616934
238,DAZZLER TOWER MAIPU,MAIPU 856,5279-4050,frontdesk@dazzlermaipu.com,https://www.dazzlerhoteles.com/es/hoteles/argentina/hoteles-en-ciudad-de-buenos-aires/dazzler-maipu/,4 estrellas,MAIPU,856,MAIPU 856,-58.376917,-34.598145
237,NH TANGO,CERRITO 550,4124-6700,nhtango@nh-hotels.com,http://www.nh-hotels.com/hotel/nh-buenos-aires-tango,4 estrellas,CERRITO,550,CERRITO 550,-58.382374,-34.601918
236,NH 9 DE JULIO,CERRITO 154,4124-7400,nh9dejulio@nh-hotels.com,http://www.nh-hotels.de/hotel/nh-buenos-aires-9-de-julio,4 estrellas,CERRITO,154,CERRITO 154,-58.382109,-34.606611
235,DAZZLER TOWER SAN TELMO,PIEDRAS 303,5217-5799,frontdesk@dazzlersantelmo.com,https://www.dazzlerhoteles.com/es/hoteles/argentina/hoteles-en-ciudad-de-buenos-aires/dazzler-san-telmo/,4 estrellas,PIEDRAS,303,PIEDRAS 303,-58.377683,-34.611773
234,NOVOTEL BUENOS AIRES,CORRIENTES AV. 1334,4370-9500,E-mail h6503-re@accor.com,www.novotel.com,4 estrellas,CORRIENTES,1334,CORRIENTES AV. 1334,-58.385757,-34.604028
233,HOTEL RECONQUISTA LUXOR,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 890",4328-9400,reservas@hrluxor.com,www.hotelesreconquista.com.ar,4 estrellas,ROQUE SAENZ PEÑA,890,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 890",-58.379243,-34.604982
232,AMERICA PLAZA HOTEL,"MITRE, BARTOLOME 1744",5031-3388,info@americaplazahotel.com.ar,www.americaplazahotel.com.ar,4 estrellas,BARTOLOME MITRE,1744,"MITRE, BARTOLOME 1744",-58.391374,-34.607980
231,URBAN SUITES RECOLETA,JUNIN 1727,4803-2300,info@urbanrecoleta.com,http://urbanrecoleta.com/,4 estrellas,JUNIN,1727,JUNIN 1727,-58.392713,-34.588977
230,DUOMI PLAZA HOTEL,"MITRE, BARTOLOME 1480",6091-3888,reservas@duomi.com.ar,http://www.duomi.com.ar/,4 estrellas,BARTOLOME MITRE,1480,"MITRE, BARTOLOME 1480",-58.387446,-34.607713
229,KER RECOLETA HOTEL AND SPA,"ALVEAR, MARCELO T. DE 1368",5277-4600,reservasrecoleta@kerhoteles.com.ar,http://www.kerhoteles.com.ar/,4 estrellas,MARCELO T DE ALVEAR,1368,"ALVEAR, MARCELO T. DE 1368",-58.386648,-34.597068
228,DAZZLER TOWER SAN MARTIN,SAN MARTIN 920,5256-7700,frontdesk@dazzlersanmartin.com,https://www.dazzlerhoteles.com/es/hoteles/argentina/hoteles-en-ciudad-de-buenos-aires/dazzler-san-martin/,4 estrellas,SAN MARTIN,920,SAN MARTIN 920,-58.374315,-34.597092
227,HOTEL TRYP BUENOS AIRES,SAN MARTIN 474,5222-9600,reservas@trypbuenosaires.com.ar,,4 estrellas,SAN MARTIN,474,SAN MARTIN 474,-58.373930,-34.602519
226,VISTA SOL BS AS DESIGN HOTEL,TUCUMAN 451,5273-2500,,http://www.vistasolbuenosaires.com/,4 estrellas,TUCUMAN,451,TUCUMAN 451,-58.373303,-34.600877
225,ESPLENDOR HOTEL BUENOS AIRES,SAN MARTIN 780,5256-8800,frontdesk@esplendorbuenosaires.com,https://www.esplendorhoteles.com/es/hoteles/argentina/hoteles-en-ciudad-de-buenos-aires/esplendor-buenos-aires/,4 estrellas,SAN MARTIN,780,SAN MARTIN 780,-58.374216,-34.598816
224,HOTEL RECONQUISTA GARDEN,ESMERALDA 675,4830-2200,,http://www.reconquistagarden.com.ar/,4 estrellas,ESMERALDA,675,ESMERALDA 675,-58.378168,-34.600290
223,AMERICAS TOWERS,LIBERTAD 1070,4129-0700,web@grupoamericas.com.ar,http://www.grupoamericas.com.ar/principal.php?cat=2,4 estrellas,LIBERTAD,1070,LIBERTAD 1070,-58.384305,-34.596077
222,PESTANA BUENOS AIRES,"PELLEGRINI, CARLOS 877",5239-1000,reservas.buenosaires@pestana.com,http://www.pestana.com/ar/hotel/pestana-buenos-aires/spa,4 estrellas,CARLOS PELLEGRINI,877,"PELLEGRINI, CARLOS 877",-58.381259,-34.598247
221,BROADWAY ALL SUITES,CORRIENTES AV. 1173,4378-9300,reservas2@broadway-suites.com.ar,http://www.broadway-suites.com.ar/,4 estrellas,CORRIENTES,1173,CORRIENTES AV. 1173,-58.383174,-34.603712
220,DA VINCI HOTEL,TUCUMAN 857,5031-8002,reservas@davincihotel.com.ar,http://www.davincihotel.com.ar/,4 estrellas,TUCUMAN,857,TUCUMAN 857,-58.378943,-34.601221
219,HOTEL RECONQUISTA PLAZA,RECONQUISTA 602,4311-4600,,http://www.reconquistaplaza.com.ar/espanol/hotel/,4 estrellas,RECONQUISTA,602,RECONQUISTA 602,-58.372644,-34.600741
218,OBELISCO CENTER SUITES,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 991",4326-0909,,http://www.obeliscohotel.com.ar/es/index.php,4 estrellas,ROQUE SAENZ PEÑA,991,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 991",-58.380847,-34.604167
217,NH LATINO,SUIPACHA 309,4321-6700,nhlatino@nh-hotels.com,http://www.nh-hoteles.es/hotel/nh-buenos-aires-latino,4 estrellas,SUIPACHA,309,SUIPACHA 309,-58.379367,-34.604655
216,NH COLLECTION JOUSTEN,CORRIENTES AV. 280,4321-6750,nhcollectionjousten@nh-hotels.com,http://www.nh-hotels.com/hotel/nh-collection-buenos-aires-jousten,4 estrellas,CORRIENTES,280,CORRIENTES AV. 280,-58.370892,-34.603125
215,NH COLLECTION LANCASTER,CORDOBA AV. 405,4131-6464,nhcollectionlancaster@nh-hotels.com,http://www.nh-collection.com/es/hotel/nh-collection-buenos-aires-lancaster,4 estrellas,CORDOBA,405,CORDOBA AV. 405,-58.372952,-34.598443
214,HOWARD JOHNSON 9 DE JULIO AVENUE,"IRIGOYEN, BERNARDO DE 432",5222-9000,INFO@GRANDBOULEVARDHOTEL.COM,http://www2.hojoar.com/,4 estrellas,BERNARDO DE IRIGOYEN,432,"IRIGOYEN, BERNARDO DE 432",-58.380408,-34.613525
213,UNIQUE ART ELEGANCE,PUEYRREDON AV. 1940,6777-0500,reservas.bsas@hotels-unique.com,https://www.hotels-unique.com/es/hoteles/uniqueartelegance/,4 estrellas,PUEYRREDON,1940,, , 
212,HOWARD JOHNSON PLAZA FLORIDA STREET,FLORIDA 944,4891-9200,reservas@hjflorida.com,http://www.hjflorida.com/,4 estrellas,FLORIDA,944,FLORIDA 944,-58.375503,-34.596933
211,UNIQUE EXECUTIVE CHATEAU,TALCAHUANO 1253,6777-0400,recepcionchateau@parkplazahotels.com,,4 estrellas,TALCAHUANO,1253,TALCAHUANO 1253,-58.385916,-34.593817
210,ARGENTA TOWER HOTEL AND SUITES,JUNCAL 868,4325-4100,ventas@argenta-tower.com.ar,http://www.argenta-tower.com.ar/,4 estrellas,JUNCAL,868,JUNCAL 868,-58.379546,-34.592912
209,AMERIAN BS AS PARK HOTEL,RECONQUISTA 699,5171-6500,info@amerian.co,http://www.amerian.com/hotel-amerian-buenos-aires-park-hotel,4 estrellas,RECONQUISTA,699,RECONQUISTA 699,-58.372616,-34.599869
208,WILTON PALACE HOTEL,CALLAO AV. 1162,48118-1818,reservas@hotelwilton.com.ar,http://www.hotelwilton.com.ar/,4 estrellas,CALLAO,1162,CALLAO AV. 1162,-58.393347,-34.595214
207,TRITONE HOTEL,MAIPU 657,4325-8955,reservas@tritonehotel.com.ar,https://www.tritonehotel.com.ar/es,4 estrellas,MAIPU,657,MAIPU 657,-58.376744,-34.600478
206,ROCHESTER CLASSIC,ESMERALDA 542,5032-5567,reservas@rochesterclassic.com.ar,http://www.rochesterclassic.com.ar/,4 estrellas,ESMERALDA,542,ESMERALDA 542,-58.378188,-34.601832
205,GRAND KING HOTEL,LAVALLE 560,4393-4012,reservas@grandking.com.ar,http://www.grandking.com.ar/,4 estrellas,LAVALLE,560,LAVALLE 560,-58.374746,-34.602211
204,HOTEL REPUBLICA,CERRITO 370,4382-5050,res.republica@hotelesglobales.com,http://www.hotelrepublica.com.ar/espanol/,4 estrellas,CERRITO,370,CERRITO 370,-58.382230,-34.604259
203,UNIQUE LUXURY PARK PLAZA,PARERA 183,6777-0200,reservas.bsas@hotels-unique.com,https://www.hotels-unique.com/es/hoteles/uniqueluxuryparkplaza/,4 estrellas,PARERA,183,PARERA 183,-58.385142,-34.590713
202,BRISTOL HOTEL,CERRITO 286,5199-2123,reservas@hotelbristol.com.ar,http://www.hotelbristol.com.ar/,4 estrellas,CERRITO,286,CERRITO 286,-58.382181,-34.605175
201,HOTEL PRINCIPADO,PARAGUAY 481,4313-3022,hotel@principado.com.ar,http://www.principado.com.ar/nuevo/home.html,4 estrellas,PARAGUAY,481,PARAGUAY 481,-58.373835,-34.597365
200,SALLES HOTEL,CERRITO 208,4382-0090,reservas@hotelsalles.com.ar,http://www.hotelsalles.com.ar/,4 estrellas,CERRITO,208,CERRITO 208,-58.382141,-34.605990
199,SHELTOWN HOTEL,"ALVEAR, MARCELO T. DE 742",4312-5070,fernandez@hotelsheltown.com.ar,http://www.hotelsheltown.com.ar/,4 estrellas,MARCELO T DE ALVEAR,742,"ALVEAR, MARCELO T. DE 742",-58.377616,-34.596346
198,ETOILE HOTEL RECOLETA,"ORTIZ, ROBERTO M., PRES. 1835",4805-2626,reservas@etoile.com.ar,http://www.etoile.com.ar/,4 estrellas,ORTIZ ROBERTO M PRES,1835,"ORTIZ, ROBERTO M., PRES. 1835",-58.391310,-34.588238
197,HOTEL LAS NACIONES,CORRIENTES AV. 818,5371-3000,,,4 estrellas,CORRIENTES,818,CORRIENTES AV. 818,-58.378294,-34.603588
196,HOTEL LAFAYETTE,RECONQUISTA 546,4393-9081,info@lafayettehotel.com.ar,http://www.lafayettehotel.com.ar/,4 estrellas,RECONQUISTA,546,RECONQUISTA 546,-58.372596,-34.601510
195,HOTEL DE LAS AMERICAS,LIBERTAD 1020,4129-3400,web@grupoamericas.com.ar,http://www.grupoamericas.com.ar/principal.php?cat=1,4 estrellas,LIBERTAD,1020,LIBERTAD 1020,-58.384255,-34.596589
194,HOTEL PRESIDENTE,CERRITO 850,4816-2222,reservas@hotelpresidente.com.ar,http://www.hotelpresidente.com.ar/,4 estrellas,CERRITO,850,CERRITO 850,-58.382637,-34.598475
193,562 NOGARO BUENOS AIRES,"ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV. 562",4331-0091,reservas@562nogarohotel.com,http://www.562nogarohotel.com/default-es.html,4 estrellas,JULIO A ROCA,562,"ROCA, JULIO A., PRESIDENTE DIAGONAL SUR AV. 562",-58.374246,-34.609901
192,NH CRILLON,SANTA FE AV. 796,4310-2000,nhcrillon@nh-hotels.com,http://www.nh-hotels.com/hotel/nh-buenos-aires-crillon,4 estrellas,SANTA FE,796,SANTA FE AV. 796,-58.378283,-34.595161
191,HOTEL COLON,"PELLEGRINI, CARLOS 507",4320-3500,reservas@execolon.com.ar,http://www.exehotelcolon.com/,4 estrellas,CARLOS PELLEGRINI,507,"PELLEGRINI, CARLOS 507",-58.380999,-34.602358
190,GRAN HOTEL BUENOS AIRES,"ALVEAR, MARCELO T. DE 767",4312-3003,reservas@granhotelbue.com.ar,http://www.granhotelbuenosaires.com/,4 estrellas,MARCELO T DE ALVEAR,767,"ALVEAR, MARCELO T. DE 767",-58.377899,-34.596296
189,REGENTE PALACE HOTEL,SUIPACHA 964,4328-6800,reservas@regente.com,http://www.regente.com/,4 estrellas,SUIPACHA,964,SUIPACHA 964,-58.379930,-34.596933
188,SAVOY HOTEL,CALLAO AV. 181,4370-8000,,http://www.savoyhotel.com.ar/,4 estrellas,CALLAO,181,CALLAO AV. 181,-58.392003,-34.607022
187,NH FLORIDA,SAN MARTIN 839,4321-9850,nhflorida@nh-hotels.com,http://www.nh-hoteles.es/hotel/nh-buenos-aires-florida,4 estrellas,SAN MARTIN,839,SAN MARTIN 839,-58.374191,-34.598090
186,HOTEL DOLMEN,SUIPACHA 1079,4315-7117,reservas@hoteldolmen.com.ar,http://www.hoteldolmen.com.ar/,4 estrellas,SUIPACHA,1079,SUIPACHA 1079,-58.379919,-34.595610
185,HOTEL CUATRO REYES,INDEPENDENCIA AV. 1391,4384-8000,reservas@hotelcuatroreyes.com,http://www.hotelcuatroreyes.com/,4 estrellas,INDEPENDENCIA,1391,, , 
184,CONTE HOTEL,"PELLEGRINI, CARLOS 101",4000-9350,reservas@conte-hotel.com.ar,http://conte-hotel.com.ar/,4 estrellas,CARLOS PELLEGRINI,101,"PELLEGRINI, CARLOS 101",-58.380743,-34.607069
183,UNIQUE EXECUTIVE CENTRAL PARK,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 1178",6777-0300,reservas.bsas@hotels-unique.com,https://www.hotels-unique.com/es/hoteles/uniqueexecutivecentral/,4 estrellas,ROQUE SAENZ PEÑA,1178,"SAENZ PEÑA, ROQUE, PRES. DIAGONAL NORTE AV. 1178",-58.383226,-34.602996
182,HOTEL CARLTON,LIBERTAD 1180,4812-0081,hotelcarlton@solans.com,http://www.solans.com/hotel_carlton_en_buenos_aires,4 estrellas,LIBERTAD,1180,LIBERTAD 1180,-58.384449,-34.594727
181,CASTELAR HOTEL & SPA,DE MAYO AV. 1152,4383-5000,info@castelarhotel.com.ar,http://www.castelarhotel.com.ar/es/index.php,4 estrellas,DE MAYO,1152,DE MAYO AV. 1152,-58.382739,-34.609219
180,HOTEL CARSSON,VIAMONTE 650,4131-3800,info@hotelcarsson.com.ar,http://www.hotelcarsson.com.ar/default-es.html,4 estrellas,VIAMONTE,650,VIAMONTE 650,-58.376082,-34.599911
179,BISONTE PALACE HOTEL,"ALVEAR, MARCELO T. DE 902",4328-4751,reservas@bisontepalace.com,http://www.bisontepalace.com/,4 estrellas,MARCELO T DE ALVEAR,902,"ALVEAR, MARCELO T. DE 902",-58.380022,-34.596559
178,GRAND HOTEL Faecys,TUCUMAN 570,4325-3600,grandhotelreservas@faecys.org.ar,http://www.faecys.org.ar/GrandHotelFAECYS.php,4 estrellas,TUCUMAN,570,TUCUMAN 570,-58.374925,-34.601052
177,HOTEL DORA,MAIPU 963,4312-7391,reservas@dorahotel.com.ar,http://www.dorahotel.com.ar/,4 estrellas,MAIPU,963,MAIPU 963,-58.376903,-34.596835
176,EL CONQUISTADOR HOTEL,SUIPACHA 948,4328-3012,mailreservas@elconquistador.com.ar,http://www.elconquistador.com.ar/,4 estrellas,SUIPACHA,948,SUIPACHA 948,-58.379922,-34.597072
175,ASPEN TOWERS,PARAGUAY 857,5166-1900,reservations@aspentowers.com.ar,http://aspentowers.com.ar/,4 estrellas,PARAGUAY,857,PARAGUAY 857,-58.379170,-34.597665
174,HOSTERIA POSTA CARRETAS,ESMERALDA 726,4322-8567,reservas@postacarretas.com.ar,http://www.postacarretas.com.ar/,4 estrellas,ESMERALDA,726,ESMERALDA 726,-58.378266,-34.599849
173,HTL 9 DE JULIO,"ALSINA, ADOLFO 1112",5032-2558,reservas.9dejulio@htlhoteles.com,WWW.HTL9DEJULIO.COM,3 estrellas,ALSINA,1112,"ALSINA, ADOLFO 1112",-58.382148,-34.610882
172,PARK ROYAL BUENOS AIRES,SUIPACHA 1092,4320-3600,reservationsbue@park-royalhotels.com,http://parkroyalbuenosaires.com/,3 estrellas,SUIPACHA,1092,SUIPACHA 1092,-58.380003,-34.595453
171,O-BAIRES,PARAGUAY 2925,2050-5148,info@o-baires.com,www.o-baires.com,3 estrellas,PARAGUAY,2925,PARAGUAY 2925,-58.408805,-34.595960
170,MERIT SAN TELMO HOTEL,"ALSINA, ADOLFO 801",5280-9108,info@amerian.com,http://www.amerian.com/,3 estrellas,ALSINA,801,"ALSINA, ADOLFO 801",-58.377871,-34.610525
169,PRODEO,GORRITI 5374,4831-4471,info@prodeohotels.com,http://es.prodeohotel.com/hotelprodeo-1/,3 estrellas,GORRITI,5374,GORRITI 5374,-58.434563,-34.587065
168,ATHOS HOTEL,SAN JUAN AV. 1171,4304-0463,contacto@athoshotel.com.ar,http://www.athoshotel.com.ar,3 estrellas,AV. SAN JUAN,1171,SAN JUAN AV. 1171,-58.382520,-34.622131
167,VIBES MUSIC HOTEL,REPUBLICA DE ESLOVENIA 1867,4777-4578,,,3 estrellas,REPUBLICA DE ESLOVENIA,1867,REPUBLICA DE ESLOVENIA 1867,-58.433925,-34.569879
166,HOTEL DE LA VILLE,CERRITO 32,4381-9296,,,3 estrellas,CERRITO,32,CERRITO 32,-58.382042,-34.608084
165,JURAMENTO DE LEALTAD TOWNHOUSE HOTEL,JURAMENTO AV. 2666,4782-0158,info@townhousehotel.com.ar,http://www.townhousehotel.com.ar/,3 estrellas,JURAMENTO,2666,JURAMENTO AV. 2666,-58.459140,-34.563527
164,INFINITO HOTEL,ARENALES 3689,4832-1060,,http://www.infinitohotel.com/,3 estrellas,ARENALES,3689,ARENALES 3689,-58.413825,-34.585233
163,TWO HOTEL BUENOS AIRES,MORENO 785,4348-9700,reservas@twohotelbuenosaires.com.ar,http://www.twohotelbuenosaires.com.ar/,3 estrellas,MORENO,785,MORENO 785,-58.377441,-34.611611
162,DESTINO REAL HOTEL,"ANCHORENA, TOMAS MANUEL DE, DR. 56",2065-3332,info@destinorealhotel.com.ar,http://www.destinorealhotel.com.ar/,3 estrellas,ANCHORENA,56,"ANCHORENA, TOMAS MANUEL DE, DR. 56",-58.411810,-34.609961
161,HOTEL PRESIDENTE PERON,"YRIGOYEN, HIPOLITO 1942",5295-4200,,WWW.PERONHOTEL.COM,3 estrellas,H. IRIGOYEN,1942,, , 
160,NINA SUITES,MALABIA 1568,4832-0979,contacto@ninahotelbuenosaires.com,WWW.NINAHOTELBUENOSAIRES.COM,3 estrellas,MALABIA,1568,MALABIA 1568,-58.427486,-34.590997
159,UNO BUENOS AIRES SUITES,RIVADAVIA AV. 1944,3531-7777,info@unosuites.com,www.unosuites.com,3 estrellas,Rivadavia,1944,, , 
158,EUROPLAZA HOTEL Y SUITES,MONTEVIDEO 327,4371-4272,info@europlaza.com.ar,http://www.europlaza.com.ar/docs/esp/,3 estrellas,MONTEVIDEO,327,MONTEVIDEO 327,-58.389308,-34.605256
157,ALMA DE BUENOS AIRES,SUIPACHA 536,4326-3505,reservas@almadebuenosaires.com.ar,http://www.almadebuenosaires.com.ar/,Hotel boutique,SUIPACHA,536,SUIPACHA 536,-58.379604,-34.601993
156,ALMA DEL PLATA BUENOS AIRES HOTEL,SANTIAGO DEL ESTERO 727,4438-0040,,http://www.almadelplata.com/,3 estrellas,SANTIAGO DEL ESTERO,727,SANTIAGO DEL ESTERO 727,-58.384393,-34.617304
155,HOTEL IBIS BS AS OBELISCO,CORRIENTES AV. 1344,4370-9300,H6502-RE@ACCOR.COM,http://www.ibis.com/es/hotel-6502-ibis-buenos-aires-obelisco/index.shtml,3 estrellas,CORRIENTES,1344,CORRIENTES AV. 1344,-58.385757,-34.604028
154,HOTEL ZENTRA,TUCUMAN 2057,5238-1868,info@hotelzentra.com,www.hotelzentra.com,3 estrellas,TUCUMAN,2057,TUCUMAN 2057,-58.396393,-34.602137
153,HOTEL SAN ANTONIO,PARAGUAY 372,5273-1200,contacto@sanantonio372.com.ar,http://www.sanantonio372.com.ar/,3 estrellas,PARAGUAY,372,PARAGUAY 372,-58.372702,-34.597325
152,CAESAR PARK SILVER BS AS OBELISCO,CERRITO 330,4106-4444,reservas@parksilverobelisco.com,www.caesarpark.com,3 estrellas,CERRITO,330,CERRITO 330,-58.382203,-34.604710
151,VIASUI HOTEL,VIAMONTE 960,5252-3070,,http://www.viasuihotel.com.ar/,3 estrellas,VIAMONTE,960,VIAMONTE 960,-58.380573,-34.600173
150,SAN REMO HOTELES,TALCAHUANO 24,4381-9523,buenosaires@sanremohoteles.com,http://www.sanremobuenosaires.com.ar/,3 estrellas,TALCAHUANO,24,TALCAHUANO 24,-58.384923,-34.608325
149,HOTEL CENTRO NAVAL,CORDOBA AV. 622,4322-5311,hotel@centronaval.org.ar,http://www.hotelcentronaval.com/,3 estrellas,CORDOBA,622,CORDOBA AV. 622,-58.375840,-34.598821
148,UTHGRA DE LAS LUCES,"ALSINA, ADOLFO 525",4343-6776,reservas@uthgradelasluces.com.ar,http://www.uthgradelasluces.com.ar/,3 estrellas,ALSINA,525,"ALSINA, ADOLFO 525",-58.373849,-34.610243
147,HOTEL 8 DE OCTUBRE,PARAGUAY 1420,4813-4505,reservas@hotelochodeoctubre.com.ar,http://www.hotelochodeoctubre.com.ar/es/index.php,3 estrellas,PARAGUAY,1420,PARAGUAY 1420,-58.387248,-34.598339
146,A HOTEL,AZCUENAGA 1268,4821-4744,info@ahotel.com.ar,http://ahotel.com.ar/,3 estrellas,AZCUENAGA,1268,AZCUENAGA 1268,-58.399325,-34.593608
145,HOTEL COMFORT BAIRES,VIAMONTE 1501,4814-4917,hotelcomfortbaires.com,http://www.hotelcomfort.com.ar/,3 estrellas,VIAMONTE,1501,VIAMONTE 1501,-58.388218,-34.600615
144,HOTEL NONTUE,CORRIENTES AV. 3321,4860-1600,,http://www.nontuehotel.com.ar/,3 estrellas,CORRIENTES,3321,CORRIENTES AV. 3321,-58.412117,-34.604016
143,CONCORDE HOTEL,25 DE MAYO 630,4313-2018,reservas@concordehotel.com.ar,http://www.concordehotel.com.ar/,3 estrellas,25 DE MAYO,630,25 DE MAYO 630,-58.371361,-34.600318
142,MAYFLOWER SUITES,PARANA 720,5238-0050,reservas@mayflowersuites.com.ar,http://mayflowersuites.com.ar/,3 estrellas,PARANA,720,PARANA 720,-58.388163,-34.600326
141,HOTEL IRUN,SANTIAGO DEL ESTERO 1671,4306-0018,info@hotelirun.com.ar,http://www.hotelirun.com.ar/,3 estrellas,SANTIAGO DEL ESTERO,1671,SANTIAGO DEL ESTERO 1671,-58.384396,-34.627766
140,VICTORY HOTEL,MAIPU 880,4314-5440,info@victoryhotel.com.ar,http://www.victoryhotel.com.ar/,3 estrellas,MAIPU,880,MAIPU 880,-58.376930,-34.597884
139,HOTEL SPLENDID,RIVADAVIA AV. 950,4345-2800,ventas@hotel-splendid.com.ar,http://www.hotel-splendid.com.ar/,3 estrellas,RIVADAVIA,950,RIVADAVIA AV. 950,-58.379839,-34.608362
138,HOTEL SARUM,QUESADA 2370,4704-0039,info@hotelsarum.com.ar,http://www.hotelsarum.com.ar/,3 estrellas,QUESADA,2370,QUESADA 2370,-58.462826,-34.554164
137,HOTEL PROMENADE,"ALVEAR, MARCELO T. DE 444",4312-5681,,http://www.hotelpromenade.com.ar/index.html,3 estrellas,MARCELO T DE ALVEAR,444,"ALVEAR, MARCELO T. DE 444",-58.373673,-34.596232
136,HOTEL PARLAMENTO,RODRIGUEZ PEÑA 61,4374-1410,info@hotelparlamento.com.ar,http://www.hotelparlamento.com.ar/,3 estrellas,RODRIGUEZ PEÑA,61,RODRIGUEZ PEÑA 61,-58.390590,-34.608328
135,HOTEL NORMANDIE,RODRIGUEZ PEÑA 320,4371-7001,info@hotelnormandie.com.ar,http://www.hotelnormandie.com.ar/,3 estrellas,RODRIGUEZ PEÑA,320,RODRIGUEZ PEÑA 320,-58.390852,-34.605356
